sealed,-15.4851515941,-272588.932299
our,-15.4256245553,-9260.6666809
throng,-14.9088818244,-116571.200537
mock,-13.2077339982,-175768.030756
until,-13.1841893619,-58177.2820522
goal,-13.171342593,-135074.391747
fainting,-13.0200603582,-297283.298558
i'll,-12.6282621095,-42813.6215006
greet,-12.626084218,-111382.457444
magic,-12.0159020428,-77873.7230044
waved,-12.0070791187,-191293.095131
tis,-11.9985349986,-25143.358518
raging,-11.9404140784,-175091.527901
wondrous,-11.566959111,-79143.3361096
stain,-11.1188645744,-140547.2765
western,-11.0308316223,-128564.165396
petals,-10.989240547,-109378.840988
command,-10.9732578374,-100361.54276
mission,-10.4905518449,-178189.017144
oft,-10.4737704865,-31062.3924787
steal,-10.3339818361,-124632.322114
sacred,-10.1932250175,-44293.4819212
earthly,-9.94584239905,-58154.2544915
sped,-9.71817018025,-112431.380286
strand,-9.63566556567,-100383.966085
brave,-9.46134523623,-32318.3007022
sighed,-9.30858201073,-131156.130078
bold,-9.1651053844,-52460.0390895
lately,-9.15987276717,-195503.939534
loving,-9.11169591978,-51546.5232109
purest,-8.92158200694,-134305.573976
moments,-8.7527471484,-117117.031551
winning,-8.73642322017,-219587.543763
band,-8.69355758106,-46615.9571456
pay,-8.65082527139,-79566.378088
nation,-8.61039343626,-34085.1679503
appeared,-8.39165227582,-110223.28795
ills,-8.33517838097,-129571.380524
daughters,-8.06870773113,-130673.728499
has,-7.8573398282,-12319.9738622
reign,-7.84626038285,-56597.8380357
we'll,-7.84073550832,-30441.8077034
nought,-7.52767297072,-37531.298016
saviour,-7.26940613534,-26398.7401705
anxious,-7.13537431942,-84121.9425284
spotless,-6.84010298586,-161893.971664
true,-6.82829384983,-17600.3852492
fondly,-6.79310494318,-69079.015254
springtime,-6.58434412343,-99244.9949428
rays,-6.31206495555,-52296.8785823
drunk,-6.15611637566,-102085.739226
thus,-5.97197020266,-11762.9511119
guide,-5.89495889719,-44526.1969911
joyful,-5.75251661718,-75685.4836023
anything,-5.50142992134,-103961.414702
grand,-5.48468051107,-29240.2002384
often,-5.41618798985,-28685.2641486
plant,-5.2813040477,-98252.6195101
seen,-4.79708121241,-19001.0210144
violets,-4.7404402755,-51564.4995675
conquer,-4.73674025632,-102365.777002
plan,-4.60492458487,-41090.5501764
lord,-4.42861924833,-6830.55520636
sheen,-4.38518621992,-71164.6713645
tell,-4.31809379805,-12949.4082434
weal,-4.17481682987,-66247.3512358
twelve,-4.0713688376,-37615.7014867
appear,-3.28471000528,-30187.2176492
startled,-2.9808297416,-37213.124403
cheer,-2.14243741356,-12453.8072549
search,-1.92831627296,-24195.9118765
fair,-1.91719847023,-3026.56810867
reigns,-1.79663457113,-24570.7469682
thank,-1.49892110329,-12145.8621694
dull,0.551575559428,4077.05582486
sweets,1.71537737542,17234.2172083
brooding,2.96753581414,49351.7320791
blown,3.10836925606,22471.1972966
lords,3.48483032673,51389.2293303
wind,3.53154884335,5899.9506454
shut,3.70497526805,38250.5777698
shadow,3.71218883151,16150.3504382
dusk,3.77518062517,29186.6754041
keeps,4.15796219869,50378.1643471
hollow,4.55475118511,44051.8476415
breath,4.60477758382,16174.52983
stir,4.82050669378,43671.4926131
toiled,4.98686855566,130457.275335
sank,5.05830795299,59462.6443073
slow,5.06145103849,25408.3724605
cold,5.08301194335,15061.2600727
rich,5.5012719182,23197.5930906
brows,5.62588854713,72456.6808443
still,5.66950472268,7782.05995624
round,5.72164846029,13907.2133585
meek,5.75033825128,69262.571793
shakes,5.81265050978,102266.053967
clear,5.86289940212,20943.8826621
last,5.88483118495,13782.7679103
roaring,6.00956603899,106212.851776
parted,6.20483875016,91706.8162785
pomp,6.24712878315,59352.588147
grass,6.30314145369,24250.3721102
flesh,6.34131262645,40008.0289716
wherein,6.35841845836,65187.6491583
graves,6.36025572587,75480.6107057
whirl,6.47223812619,111307.46966
half,6.60041765147,19827.749428
wheel,6.63497436362,87923.101589
worn,6.68985685922,59220.7918996
inward,6.75210126147,110581.076109
shuddering,6.85175918394,131644.829256
fire,6.89503429921,19490.2376152
sees,6.95263688335,64621.4285701
eyes,7.08543371321,9629.76608615
freed,7.27243480577,148390.123217
shook,7.28963143349,73049.8870224
not,7.31422233667,4306.30083992
ghost,7.31766987744,60398.5257364
ghosts,7.37323194492,119038.949035
darkly,7.53874037736,125353.085895
red,7.5410876491,18697.7460782
moan,7.55925513363,78006.428289
doom,7.7173246522,60801.8609978
own,7.77454812442,18406.3949582
rose,7.79395775362,17051.3544729
yours,7.87851977033,78404.7793391
whereon,7.92227517958,143685.357397
dashed,7.97399113962,172961.54151
four,8.07918086538,63250.2737809
fancy,8.22254839657,37701.3161541
visions,8.2466173,76888.9857976
every,8.2820200353,16633.1872654
steeds,8.42744899574,106546.926967
shattered,8.44678054063,134531.062917
turning,8.7603408261,104665.137838
crime,8.92209881426,80003.8772867
blowing,9.11609294068,110075.645206
more,9.16107130679,12717.5744389
branch,9.25057784963,164659.390138
sand,9.29052037007,77231.7964428
fixed,9.37075667374,98979.9671925
turf,9.37163603312,165670.349304
heavy,9.38293149704,57888.9432965
once,9.60588732281,23902.0547553
smooth,9.65998766058,114524.712485
wound,9.79645053079,108850.161411
black,9.81028524265,36422.5948157
raised,10.0546146598,74773.5238489
nature,10.0716997098,22127.3414608
helpless,10.0971910348,136906.52708
whose,10.1537485084,14933.0017068
trembled,10.4413654235,210264.250071
and,10.4644767013,1390.22035483
folly,10.4756608858,122573.425956
scorn,10.5069161904,83743.4688867
haired,10.5344855698,244547.415457
follows,10.9488869957,219638.540079
thorn,11.0534985554,167429.232455
enough,11.1297632664,80089.0423159
re,11.2639104788,45464.0485836
trance,11.4075785888,198392.612225
unheard,11.5411261997,263429.358515
hurt,11.6595333223,242845.051266
harsh,11.9532356726,218596.27381
gulf,12.0766570891,255121.493733
wert,12.1116030225,119489.858362
goes,12.6541121442,67588.5223431
presence,12.6711978102,85505.9062766
blew,12.672949885,159050.166953
wooed,12.7622722769,279678.801167
hers,13.1800143076,144132.817425
fresh,13.2969927085,82779.2206645
change,13.7442321205,83959.2548344
wrote,13.7918508414,221933.661272
nights,15.0462729456,133211.740777
evil,15.4777116811,113694.708874
seasons,15.6289892621,224933.122269
lest,15.8411034679,115550.925222
sign,16.4962241592,167759.60435
hurrying,17.9175219287,336076.675962
sake,20.6946018464,164408.249733
what,21.0870106084,21876.820266
